event_id,customer_id,timestamp_utc,amount_inr,payment_method,failure_reason,hour,weekday,customer_tenure_days,prior_successes,prior_failures,prior_recoveries,contacts_last_7_days,recent_method_failure_rate,degradation_flag,historical_action,action_delay_minutes,recovered_within_72_hours,recovered_amount_inr
1172,740,2026-04-11 22:19:28.073615,1318.66,credit_card,insufficient_funds,22,5,5.2,2,1,0,3,0.364,0,LINK_AFTER_2H,124,0,0.0
1173,91,2026-04-11 23:11:01.812362,1580.31,credit_card,bank_limit_exceeded,23,5,286.8,1,3,0,0,0.302,0,LINK_NOW,11,0,0.0
1174,71,2026-04-12 00:02:35.551110,8470.41,net_banking,insufficient_funds,0,6,98.3,1,1,0,0,0.135,0,LINK_NOW,27,1,6907.78
1175,512,2026-04-12 00:54:09.289858,1248.05,net_banking,insufficient_funds,0,6,117.5,2,2,0,1,0.204,0,LINK_NEXT_MORNING,489,0,0.0
1176,257,2026-04-12 01:45:43.028606,813.97,debit_card,temporary_network_issue,1,6,335.3,2,0,0,2,0.081,0,LINK_NEXT_MORNING,557,0,0.0
1177,747,2026-04-12 02:37:16.767353,599.39,credit_card,temporary_network_issue,2,6,19.4,2,2,1,0,0.167,0,NO_CONTACT,0,0,0.0
1178,525,2026-04-12 03:28:50.506101,244.05,net_banking,temporary_network_issue,3,6,29.9,1,2,1,2,0.156,0,LINK_NEXT_MORNING,572,0,0.0
1179,71,2026-04-12 04:20:24.244849,1502.77,credit_card,temporary_network_issue,4,6,98.3,1,1,0,0,0.321,1,LINK_AFTER_2H,90,1,1290.11
1180,233,2026-04-12 05:11:57.983597,199.0,credit_card,insufficient_funds,5,6,189.5,4,2,0,0,0.073,0,HUMAN_REVIEW,87,0,0.0
1181,649,2026-04-12 06:03:31.722344,1043.25,debit_card,temporary_network_issue,6,6,12.9,2,4,1,1,0.31,0,LINK_NEXT_MORNING,626,1,850.52
1182,173,2026-04-12 06:55:05.461092,39820.15,debit_card,temporary_network_issue,6,6,204.8,5,0,0,2,0.319,0,LINK_AFTER_2H,103,1,32095.75
1183,233,2026-04-12 07:46:39.199840,969.78,debit_card,card_blocked,7,6,189.5,4,2,0,1,0.22,0,HUMAN_REVIEW,49,0,0.0
1184,314,2026-04-12 08:38:12.938588,6091.48,net_banking,insufficient_funds,8,6,126.7,3,7,0,1,0.217,0,LINK_NEXT_MORNING,709,1,5023.05
1185,233,2026-04-12 09:29:46.677335,3202.29,credit_card,card_blocked,9,6,189.5,4,2,0,0,0.268,1,HUMAN_REVIEW,77,0,0.0
1186,233,2026-04-12 10:21:20.416083,13902.91,upi,bank_limit_exceeded,10,6,189.5,4,2,0,0,0.238,0,HUMAN_REVIEW,101,1,12803.23
1187,125,2026-04-12 11:12:54.154831,1036.04,net_banking,risk_declined,11,6,176.2,1,4,0,1,0.238,0,HUMAN_REVIEW,87,1,922.69
1188,71,2026-04-12 12:04:27.893579,2640.9,credit_card,insufficient_funds,12,6,98.3,1,1,0,0,0.238,0,NO_CONTACT,0,0,0.0
1189,515,2026-04-12 12:56:01.632326,1815.84,net_banking,temporary_network_issue,12,6,152.0,2,1,0,1,0.224,0,LINK_NOW,5,1,1572.02
1190,136,2026-04-12 13:47:35.371074,2736.48,debit_card,temporary_network_issue,13,6,54.7,1,3,1,3,0.097,0,LINK_NEXT_MORNING,649,0,0.0
1191,432,2026-04-12 14:39:09.109822,647.98,net_banking,insufficient_funds,14,6,114.2,1,1,2,0,0.144,0,NO_CONTACT,0,0,0.0
1192,594,2026-04-12 15:30:42.848570,1148.43,upi,temporary_network_issue,15,6,29.0,3,1,0,2,0.171,0,LINK_AFTER_2H,149,1,1056.49
1193,233,2026-04-12 16:22:16.587317,478.86,upi,temporary_network_issue,16,6,189.5,4,2,0,2,0.272,0,LINK_AFTER_2H,113,1,438.13
1194,233,2026-04-12 17:13:50.326065,625.94,wallet,insufficient_funds,17,6,189.5,4,2,0,1,0.203,0,LINK_AFTER_2H,96,0,0.0
1195,594,2026-04-12 18:05:24.064813,2892.54,debit_card,insufficient_funds,18,6,29.0,3,1,0,2,0.307,0,HUMAN_REVIEW,98,1,2762.7
1196,233,2026-04-12 18:56:57.803561,24790.8,net_banking,insufficient_funds,18,6,189.5,4,2,0,2,0.214,0,LINK_AFTER_2H,103,1,24210.42
1197,710,2026-04-12 19:48:31.542308,8793.85,credit_card,insufficient_funds,19,6,103.4,2,0,0,0,0.041,0,HUMAN_REVIEW,102,1,8314.6
1198,233,2026-04-12 20:40:05.281056,3386.53,upi,insufficient_funds,20,6,189.5,4,2,0,2,0.137,0,LINK_NEXT_MORNING,499,0,0.0
1199,58,2026-04-12 21:31:39.019804,1287.53,credit_card,insufficient_funds,21,6,17.4,3,0,1,0,0.199,0,LINK_NEXT_MORNING,659,0,0.0
1200,233,2026-04-12 22:23:12.758552,417.37,net_banking,insufficient_funds,22,6,189.5,4,2,0,1,0.054,0,LINK_NEXT_MORNING,505,0,0.0
1201,125,2026-04-12 23:14:46.497299,461.94,credit_card,risk_declined,23,6,176.2,1,4,0,0,0.075,0,LINK_NOW,24,0,0.0
1202,233,2026-04-13 00:06:20.236047,2413.79,debit_card,risk_declined,0,0,189.5,4,2,0,2,0.117,0,HUMAN_REVIEW,113,0,0.0
1203,65,2026-04-13 00:57:53.974795,26168.67,credit_card,temporary_network_issue,0,0,56.9,2,1,0,0,0.186,0,LINK_NEXT_MORNING,535,1,25941.71
1204,233,2026-04-13 01:49:27.713543,5603.57,credit_card,risk_declined,1,0,189.5,4,2,0,2,0.244,0,LINK_AFTER_2H,95,0,0.0
1205,379,2026-04-13 02:41:01.452290,3254.86,credit_card,insufficient_funds,2,0,127.5,3,0,0,0,0.506,0,LINK_NOW,6,0,0.0
1206,747,2026-04-13 03:32:35.191038,37880.47,debit_card,temporary_network_issue,3,0,19.4,2,2,1,2,0.218,0,LINK_NEXT_MORNING,707,1,35276.89
1207,233,2026-04-13 04:24:08.929786,2861.82,debit_card,insufficient_funds,4,0,189.5,4,2,0,0,0.135,0,LINK_NEXT_MORNING,541,1,2492.7
1208,233,2026-04-13 05:15:42.668534,4767.29,debit_card,risk_declined,5,0,189.5,4,2,0,1,0.242,0,LINK_NEXT_MORNING,607,0,0.0
1209,233,2026-04-13 06:07:16.407281,33627.37,debit_card,insufficient_funds,6,0,189.5,4,2,0,0,0.116,0,LINK_NEXT_MORNING,669,1,32163.51
1210,206,2026-04-13 06:58:50.146029,8038.76,debit_card,insufficient_funds,6,0,333.8,2,0,1,0,0.221,0,LINK_NEXT_MORNING,515,0,0.0
1211,233,2026-04-13 07:50:23.884777,4440.26,upi,insufficient_funds,7,0,189.5,4,2,0,0,0.07,0,LINK_NOW,19,1,3577.87
1212,58,2026-04-13 08:41:57.623525,199.0,net_banking,bank_limit_exceeded,8,0,17.4,3,0,1,1,0.52,0,LINK_NOW,13,1,198.62
1213,710,2026-04-13 09:33:31.362272,14268.79,credit_card,insufficient_funds,9,0,103.4,2,0,0,2,0.15,0,LINK_NEXT_MORNING,625,1,13465.09
1214,685,2026-04-13 10:25:05.101020,518.38,credit_card,insufficient_funds,10,0,581.8,1,2,0,1,0.135,0,LINK_AFTER_2H,97,0,0.0
1215,521,2026-04-13 11:16:38.839768,315.21,debit_card,insufficient_funds,11,0,249.5,2,2,1,2,0.143,0,LINK_AFTER_2H,116,1,257.64
1216,233,2026-04-13 12:08:12.578516,3528.43,upi,risk_declined,12,0,189.5,4,2,0,2,0.091,0,HUMAN_REVIEW,34,0,0.0
1217,233,2026-04-13 12:59:46.317263,5038.46,credit_card,temporary_network_issue,12,0,189.5,4,2,0,1,0.147,0,LINK_NEXT_MORNING,574,0,0.0
1218,193,2026-04-13 13:51:20.056011,708.87,net_banking,card_blocked,13,0,318.6,1,3,0,0,0.107,0,LINK_NOW,13,1,576.26
1219,594,2026-04-13 14:42:53.794759,403.59,credit_card,temporary_network_issue,14,0,29.0,3,1,0,1,0.25,1,LINK_AFTER_2H,130,0,0.0
1220,71,2026-04-13 15:34:27.533507,199.0,debit_card,temporary_network_issue,15,0,98.3,1,1,0,1,0.158,0,HUMAN_REVIEW,114,1,189.54
1221,222,2026-04-13 16:26:01.272254,1332.69,upi,insufficient_funds,16,0,220.2,1,1,0,1,0.245,0,NO_CONTACT,0,1,1278.77
1222,788,2026-04-13 17:17:35.011002,1714.89,debit_card,temporary_network_issue,17,0,259.3,2,2,0,0,0.089,0,LINK_NOW,19,1,1684.09
1223,193,2026-04-13 18:09:08.749750,461.14,debit_card,risk_declined,18,0,318.6,1,3,0,2,0.161,0,LINK_NOW,2,0,0.0
1224,459,2026-04-13 19:00:42.488498,27784.15,upi,card_blocked,19,0,17.7,3,2,1,1,0.592,0,LINK_NOW,25,0,0.0
1225,83,2026-04-13 19:52:16.227245,1056.51,credit_card,bank_limit_exceeded,19,0,208.1,4,0,0,1,0.071,0,LINK_NOW,25,0,0.0
1226,71,2026-04-13 20:43:49.965993,1238.82,debit_card,risk_declined,20,0,98.3,1,1,0,1,0.037,0,LINK_NEXT_MORNING,688,0,0.0
1227,710,2026-04-13 21:35:23.704741,8100.27,debit_card,temporary_network_issue,21,0,103.4,2,0,0,2,0.023,0,LINK_AFTER_2H,148,1,7658.35
1228,71,2026-04-13 22:26:57.443489,819.08,wallet,card_blocked,22,0,98.3,1,1,0,0,0.383,0,LINK_AFTER_2H,119,0,0.0
1229,125,2026-04-13 23:18:31.182236,27825.14,upi,risk_declined,23,0,176.2,1,4,0,2,0.269,0,LINK_NOW,22,0,0.0
1230,710,2026-04-14 00:10:04.920984,8139.56,credit_card,insufficient_funds,0,1,103.4,2,0,0,2,0.232,0,HUMAN_REVIEW,54,1,8020.93
1231,459,2026-04-14 01:01:38.659732,1651.33,upi,insufficient_funds,1,1,17.7,3,2,1,1,0.108,0,LINK_NOW,17,0,0.0
1232,233,2026-04-14 01:53:12.398480,14158.99,credit_card,temporary_network_issue,1,1,189.5,4,2,0,0,0.546,0,HUMAN_REVIEW,97,0,0.0
1233,71,2026-04-14 02:44:46.137227,14295.44,credit_card,insufficient_funds,2,1,98.3,1,1,0,6,0.117,0,NO_CONTACT,0,0,0.0
1234,594,2026-04-14 03:36:19.875975,1482.34,debit_card,insufficient_funds,3,1,29.0,3,1,0,1,0.215,0,LINK_AFTER_2H,145,0,0.0
1235,91,2026-04-14 04:27:53.614723,774.69,net_banking,bank_limit_exceeded,4,1,286.8,1,3,0,2,0.108,0,LINK_NEXT_MORNING,648,0,0.0
1236,747,2026-04-14 05:19:27.353471,1480.61,net_banking,risk_declined,5,1,19.4,2,2,1,2,0.153,1,LINK_NEXT_MORNING,682,0,0.0
1237,710,2026-04-14 06:11:01.092218,4665.65,debit_card,temporary_network_issue,6,1,103.4,2,0,0,0,0.28,0,LINK_NOW,29,1,4263.86
1238,521,2026-04-14 07:02:34.830966,1331.36,debit_card,temporary_network_issue,7,1,249.5,2,2,1,1,0.257,0,LINK_NEXT_MORNING,520,0,0.0
1239,193,2026-04-14 07:54:08.569714,1720.39,wallet,insufficient_funds,7,1,318.6,1,3,0,1,0.1,1,NO_CONTACT,0,0,0.0
1240,233,2026-04-14 08:45:42.308462,1344.65,upi,temporary_network_issue,8,1,189.5,4,2,0,1,0.367,0,LINK_NOW,5,0,0.0
1241,459,2026-04-14 09:37:16.047209,1129.05,net_banking,temporary_network_issue,9,1,17.7,3,2,1,1,0.111,0,LINK_NOW,17,0,0.0
1242,233,2026-04-14 10:28:49.785957,3587.93,credit_card,risk_declined,10,1,189.5,4,2,0,2,0.06,0,LINK_NEXT_MORNING,512,0,0.0
1243,71,2026-04-14 11:20:23.524705,1327.64,upi,bank_limit_exceeded,11,1,98.3,1,1,0,2,0.209,1,LINK_NEXT_MORNING,707,1,1118.41
1244,314,2026-04-14 12:11:57.263453,15162.06,net_banking,insufficient_funds,12,1,126.7,3,7,0,0,0.138,0,LINK_AFTER_2H,127,1,12135.08
1245,710,2026-04-14 13:03:31.002200,2375.6,wallet,insufficient_funds,13,1,103.4,2,0,0,1,0.23,0,NO_CONTACT,0,0,0.0
1246,412,2026-04-14 13:55:04.740948,695.48,credit_card,temporary_network_issue,13,1,13.3,1,0,1,3,0.171,0,LINK_NEXT_MORNING,625,1,673.48
1247,193,2026-04-14 14:46:38.479696,2698.08,net_banking,temporary_network_issue,14,1,318.6,1,3,0,0,0.2,0,NO_CONTACT,0,0,0.0
1248,83,2026-04-14 15:38:12.218444,5792.63,wallet,insufficient_funds,15,1,208.1,4,0,0,1,0.303,0,HUMAN_REVIEW,83,0,0.0
1249,233,2026-04-14 16:29:45.957191,2168.72,debit_card,risk_declined,16,1,189.5,4,2,0,0,0.175,0,NO_CONTACT,0,0,0.0
1250,747,2026-04-14 17:21:19.695939,981.9,net_banking,bank_limit_exceeded,17,1,19.4,2,2,1,0,0.232,1,HUMAN_REVIEW,78,0,0.0
1251,257,2026-04-14 18:12:53.434687,733.22,wallet,bank_limit_exceeded,18,1,335.3,2,0,0,3,0.055,0,LINK_NOW,28,1,670.01
1252,443,2026-04-14 19:04:27.173435,3589.61,debit_card,risk_declined,19,1,59.3,1,1,0,1,0.256,1,HUMAN_REVIEW,45,0,0.0
1253,68,2026-04-14 19:56:00.912182,4008.73,net_banking,bank_limit_exceeded,19,1,32.7,5,1,0,1,0.405,0,LINK_NOW,21,0,0.0
1254,594,2026-04-14 20:47:34.650930,8782.59,credit_card,bank_limit_exceeded,20,1,29.0,3,1,0,1,0.141,0,LINK_NEXT_MORNING,564,1,8155.54
1255,721,2026-04-14 21:39:08.389678,728.52,debit_card,card_blocked,21,1,117.7,3,1,1,0,0.322,0,LINK_AFTER_2H,139,0,0.0
1256,760,2026-04-14 22:30:42.128426,2777.68,debit_card,insufficient_funds,22,1,4.7,2,0,0,1,0.225,0,LINK_AFTER_2H,133,1,2314.23
1257,594,2026-04-14 23:22:15.867173,904.77,credit_card,insufficient_funds,23,1,29.0,3,1,0,1,0.167,0,LINK_NEXT_MORNING,510,0,0.0
1258,72,2026-04-15 00:13:49.605921,3025.81,net_banking,insufficient_funds,0,2,125.2,3,1,0,0,0.024,0,NO_CONTACT,0,0,0.0
1259,71,2026-04-15 01:05:23.344669,452.03,credit_card,temporary_network_issue,1,2,98.3,1,1,0,5,0.24,0,LINK_NOW,26,1,444.33
1260,71,2026-04-15 01:56:57.083417,10992.29,upi,risk_declined,1,2,98.3,1,1,0,2,0.287,0,HUMAN_REVIEW,70,0,0.0
1261,459,2026-04-15 02:48:30.822164,211.27,debit_card,temporary_network_issue,2,2,17.7,3,2,1,1,0.134,0,LINK_NEXT_MORNING,593,0,0.0
1262,233,2026-04-15 03:40:04.560912,749.68,net_banking,temporary_network_issue,3,2,189.5,4,2,0,1,0.142,0,HUMAN_REVIEW,32,0,0.0
1263,710,2026-04-15 04:31:38.299660,3056.35,debit_card,insufficient_funds,4,2,103.4,2,0,0,1,0.29,0,NO_CONTACT,0,0,0.0
1264,594,2026-04-15 05:23:12.038408,820.55,credit_card,insufficient_funds,5,2,29.0,3,1,0,1,0.072,0,NO_CONTACT,0,0,0.0
1265,233,2026-04-15 06:14:45.777155,851.09,credit_card,temporary_network_issue,6,2,189.5,4,2,0,1,0.323,0,LINK_NOW,1,0,0.0
1266,193,2026-04-15 07:06:19.515903,5539.41,credit_card,insufficient_funds,7,2,318.6,1,3,0,2,0.4,0,LINK_NEXT_MORNING,697,0,0.0
1267,300,2026-04-15 07:57:53.254651,199.0,upi,insufficient_funds,7,2,9.0,3,2,0,1,0.274,0,LINK_NOW,23,1,182.39
1268,125,2026-04-15 08:49:26.993399,262.96,upi,temporary_network_issue,8,2,176.2,1,4,0,1,0.024,0,LINK_NOW,9,0,0.0
1269,459,2026-04-15 09:41:00.732146,622.58,upi,temporary_network_issue,9,2,17.7,3,2,1,0,0.07,0,LINK_NOW,24,1,544.18
1270,193,2026-04-15 10:32:34.470894,614.32,net_banking,insufficient_funds,10,2,318.6,1,3,0,0,0.152,0,HUMAN_REVIEW,58,0,0.0
1271,637,2026-04-15 11:24:08.209642,6456.99,net_banking,card_blocked,11,2,26.0,3,2,0,2,0.058,0,LINK_AFTER_2H,127,0,0.0
1272,91,2026-04-15 12:15:41.948390,4255.04,debit_card,temporary_network_issue,12,2,286.8,1,3,0,0,0.261,0,NO_CONTACT,0,1,4035.61
1273,314,2026-04-15 13:07:15.687137,2901.21,debit_card,insufficient_funds,13,2,126.7,3,7,0,1,0.017,1,LINK_NEXT_MORNING,684,0,0.0
1274,459,2026-04-15 13:58:49.425885,10995.62,net_banking,card_blocked,13,2,17.7,3,2,1,1,0.175,0,NO_CONTACT,0,0,0.0
1275,710,2026-04-15 14:50:23.164633,199.0,credit_card,temporary_network_issue,14,2,103.4,2,0,0,0,0.129,0,LINK_NOW,4,0,0.0
1276,233,2026-04-15 15:41:56.903381,2678.03,debit_card,insufficient_funds,15,2,189.5,4,2,0,2,0.034,0,LINK_NEXT_MORNING,710,0,0.0
1277,710,2026-04-15 16:33:30.642128,20896.29,credit_card,bank_limit_exceeded,16,2,103.4,2,0,0,2,0.133,0,LINK_NEXT_MORNING,594,1,17031.36
1278,11,2026-04-15 17:25:04.380876,3677.17,debit_card,temporary_network_issue,17,2,55.1,2,1,0,0,0.212,0,LINK_AFTER_2H,95,1,3340.39
1279,193,2026-04-15 18:16:38.119624,722.63,debit_card,temporary_network_issue,18,2,318.6,1,3,0,1,0.327,0,NO_CONTACT,0,0,0.0
1280,581,2026-04-15 19:08:11.858372,5377.66,credit_card,risk_declined,19,2,27.9,0,0,0,0,0.293,0,LINK_NOW,13,0,0.0
1281,710,2026-04-15 19:59:45.597119,2537.49,debit_card,bank_limit_exceeded,19,2,103.4,2,0,0,3,0.433,0,LINK_AFTER_2H,119,1,2399.28
1282,233,2026-04-15 20:51:19.335867,2752.5,credit_card,insufficient_funds,20,2,189.5,4,2,0,6,0.182,0,LINK_NEXT_MORNING,710,1,2372.47
1283,459,2026-04-15 21:42:53.074615,854.23,credit_card,risk_declined,21,2,17.7,3,2,1,1,0.184,0,HUMAN_REVIEW,33,0,0.0
1284,193,2026-04-15 22:34:26.813363,15077.56,debit_card,risk_declined,22,2,318.6,1,3,0,2,0.007,0,LINK_NOW,12,0,0.0
1285,528,2026-04-15 23:26:00.552110,14422.58,debit_card,insufficient_funds,23,2,25.9,3,2,0,2,0.156,0,LINK_NEXT_MORNING,699,1,13731.2
1286,233,2026-04-16 00:17:34.290858,2032.85,upi,card_blocked,0,3,189.5,4,2,0,0,0.243,0,NO_CONTACT,0,0,0.0
1287,193,2026-04-16 01:09:08.029606,1472.99,net_banking,insufficient_funds,1,3,318.6,1,3,0,0,0.511,0,LINK_AFTER_2H,128,0,0.0
1288,120,2026-04-16 02:00:41.768354,7094.68,upi,temporary_network_issue,2,3,6.0,3,2,1,0,0.063,0,LINK_AFTER_2H,99,0,0.0
1289,594,2026-04-16 02:52:15.507101,631.4,credit_card,card_blocked,2,3,29.0,3,1,0,2,0.272,0,NO_CONTACT,0,0,0.0
1290,125,2026-04-16 03:43:49.245849,915.44,debit_card,temporary_network_issue,3,3,176.2,1,4,0,3,0.178,0,HUMAN_REVIEW,83,1,734.53
1291,222,2026-04-16 04:35:22.984597,5639.37,net_banking,risk_declined,4,3,220.2,1,1,0,1,0.353,0,NO_CONTACT,0,0,0.0
1292,349,2026-04-16 05:26:56.723345,2326.67,credit_card,risk_declined,5,3,14.1,2,0,0,2,0.036,0,LINK_NOW,25,0,0.0
1293,233,2026-04-16 06:18:30.462092,11963.35,credit_card,bank_limit_exceeded,6,3,189.5,4,2,0,2,0.203,0,LINK_NEXT_MORNING,705,0,0.0
1294,233,2026-04-16 07:10:04.200840,857.73,net_banking,insufficient_funds,7,3,189.5,4,2,0,3,0.168,0,NO_CONTACT,0,0,0.0
1295,125,2026-04-16 08:01:37.939588,704.68,net_banking,insufficient_funds,8,3,176.2,1,4,0,0,0.311,0,NO_CONTACT,0,0,0.0
1296,360,2026-04-16 08:53:11.678336,5495.23,credit_card,risk_declined,8,3,85.5,3,2,0,2,0.485,0,HUMAN_REVIEW,58,0,0.0
1297,314,2026-04-16 09:44:45.417083,420.27,credit_card,insufficient_funds,9,3,126.7,3,7,0,3,0.222,0,LINK_NOW,29,0,0.0
1298,233,2026-04-16 10:36:19.155831,5906.59,net_banking,temporary_network_issue,10,3,189.5,4,2,0,0,0.19,0,NO_CONTACT,0,0,0.0
1299,658,2026-04-16 11:27:52.894579,2636.18,credit_card,risk_declined,11,3,85.6,4,0,0,0,0.409,0,NO_CONTACT,0,0,0.0
1300,193,2026-04-16 12:19:26.633327,826.52,upi,insufficient_funds,12,3,318.6,1,3,0,0,0.31,0,LINK_NOW,7,0,0.0
1301,83,2026-04-16 13:11:00.372074,625.64,upi,insufficient_funds,13,3,208.1,4,0,0,1,0.337,0,HUMAN_REVIEW,68,1,597.49
1302,193,2026-04-16 14:02:34.110822,1248.36,upi,temporary_network_issue,14,3,318.6,1,3,0,1,0.17,0,NO_CONTACT,0,1,1056.78
1303,314,2026-04-16 14:54:07.849570,427.86,credit_card,insufficient_funds,14,3,126.7,3,7,0,1,0.076,0,LINK_NEXT_MORNING,625,1,393.12
1304,91,2026-04-16 15:45:41.588318,30149.48,credit_card,temporary_network_issue,15,3,286.8,1,3,0,2,0.024,0,LINK_NEXT_MORNING,680,0,0.0
1305,233,2026-04-16 16:37:15.327065,2345.59,upi,insufficient_funds,16,3,189.5,4,2,0,3,0.338,0,LINK_AFTER_2H,111,0,0.0
1306,193,2026-04-16 17:28:49.065813,3359.89,debit_card,insufficient_funds,17,3,318.6,1,3,0,2,0.198,0,HUMAN_REVIEW,47,0,0.0
1307,91,2026-04-16 18:20:22.804561,497.52,debit_card,risk_declined,18,3,286.8,1,3,0,0,0.085,0,NO_CONTACT,0,0,0.0
1308,91,2026-04-16 19:11:56.543309,837.04,debit_card,temporary_network_issue,19,3,286.8,1,3,0,0,0.2,0,LINK_AFTER_2H,126,0,0.0
1309,233,2026-04-16 20:03:30.282056,6572.52,credit_card,card_blocked,20,3,189.5,4,2,0,3,0.121,0,LINK_NOW,14,0,0.0
1310,705,2026-04-16 20:55:04.020804,629.12,net_banking,insufficient_funds,20,3,113.6,2,3,1,1,0.371,0,LINK_NEXT_MORNING,640,1,557.8
1311,747,2026-04-16 21:46:37.759552,1246.23,upi,card_blocked,21,3,19.4,2,2,1,2,0.153,0,NO_CONTACT,0,0,0.0
1312,370,2026-04-16 22:38:11.498300,3553.32,upi,bank_limit_exceeded,22,3,16.8,3,1,1,0,0.141,0,HUMAN_REVIEW,77,0,0.0
1313,459,2026-04-16 23:29:45.237047,1465.95,net_banking,temporary_network_issue,23,3,17.7,3,2,1,0,0.046,0,LINK_AFTER_2H,134,1,1281.27
1314,710,2026-04-17 00:21:18.975795,1123.65,debit_card,card_blocked,0,4,103.4,2,0,0,4,0.402,0,NO_CONTACT,0,0,0.0
1315,233,2026-04-17 01:12:52.714543,520.28,debit_card,insufficient_funds,1,4,189.5,4,2,0,1,0.32,0,NO_CONTACT,0,0,0.0
1316,151,2026-04-17 02:04:26.453291,6789.59,credit_card,temporary_network_issue,2,4,63.0,2,1,0,1,0.195,0,LINK_NEXT_MORNING,527,0,0.0
1317,521,2026-04-17 02:56:00.192038,12335.69,credit_card,risk_declined,2,4,249.5,2,2,1,0,0.112,0,HUMAN_REVIEW,31,0,0.0
1318,233,2026-04-17 03:47:33.930786,28395.66,credit_card,risk_declined,3,4,189.5,4,2,0,2,0.108,0,HUMAN_REVIEW,55,0,0.0
1319,459,2026-04-17 04:39:07.669534,1792.35,net_banking,temporary_network_issue,4,4,17.7,3,2,1,2,0.28,0,HUMAN_REVIEW,46,0,0.0
1320,233,2026-04-17 05:30:41.408282,3855.82,credit_card,bank_limit_exceeded,5,4,189.5,4,2,0,1,0.222,0,LINK_AFTER_2H,93,1,3135.5
1321,173,2026-04-17 06:22:15.147029,8878.77,wallet,insufficient_funds,6,4,204.8,5,0,0,1,0.018,0,HUMAN_REVIEW,38,0,0.0
1322,209,2026-04-17 07:13:48.885777,2852.11,wallet,card_blocked,7,4,94.6,2,0,0,2,0.334,0,LINK_NEXT_MORNING,489,0,0.0
1323,290,2026-04-17 08:05:22.624525,8435.75,credit_card,insufficient_funds,8,4,127.5,2,0,0,0,0.113,0,NO_CONTACT,0,0,0.0
1324,193,2026-04-17 08:56:56.363273,4479.97,debit_card,card_blocked,8,4,318.6,1,3,0,3,0.091,0,NO_CONTACT,0,0,0.0
1325,777,2026-04-17 09:48:30.102020,5661.26,upi,insufficient_funds,9,4,155.1,3,0,2,2,0.185,0,LINK_AFTER_2H,138,1,4686.36
1326,193,2026-04-17 10:40:03.840768,886.91,wallet,bank_limit_exceeded,10,4,318.6,1,3,0,2,0.134,0,LINK_NOW,4,1,871.3
1327,193,2026-04-17 11:31:37.579516,278.76,upi,risk_declined,11,4,318.6,1,3,0,1,0.418,0,LINK_NOW,5,0,0.0
1328,173,2026-04-17 12:23:11.318264,5844.03,debit_card,insufficient_funds,12,4,204.8,5,0,0,1,0.045,1,LINK_NEXT_MORNING,528,0,0.0
1329,459,2026-04-17 13:14:45.057011,2345.43,credit_card,card_blocked,13,4,17.7,3,2,1,0,0.222,0,NO_CONTACT,0,0,0.0
1330,710,2026-04-17 14:06:18.795759,2404.13,debit_card,risk_declined,14,4,103.4,2,0,0,1,0.277,0,LINK_NEXT_MORNING,519,0,0.0
1331,193,2026-04-17 14:57:52.534507,282.59,debit_card,insufficient_funds,14,4,318.6,1,3,0,1,0.033,0,LINK_NOW,16,0,0.0
1332,71,2026-04-17 15:49:26.273255,12538.89,debit_card,insufficient_funds,15,4,98.3,1,1,0,1,0.152,0,HUMAN_REVIEW,115,0,0.0
1333,233,2026-04-17 16:41:00.012002,1530.7,upi,temporary_network_issue,16,4,189.5,4,2,0,0,0.215,0,NO_CONTACT,0,0,0.0
1334,710,2026-04-17 17:32:33.750750,199.0,debit_card,insufficient_funds,17,4,103.4,2,0,0,3,0.075,0,HUMAN_REVIEW,48,1,164.61
1335,710,2026-04-17 18:24:07.489498,27045.98,upi,temporary_network_issue,18,4,103.4,2,0,0,2,0.186,0,NO_CONTACT,0,0,0.0
1336,193,2026-04-17 19:15:41.228246,2098.88,credit_card,temporary_network_issue,19,4,318.6,1,3,0,2,0.055,0,LINK_AFTER_2H,126,0,0.0
1337,459,2026-04-17 20:07:14.966993,4742.23,debit_card,temporary_network_issue,20,4,17.7,3,2,1,2,0.392,0,HUMAN_REVIEW,78,1,4686.46
1338,173,2026-04-17 20:58:48.705741,50000.0,debit_card,temporary_network_issue,20,4,204.8,5,0,0,2,0.281,0,LINK_NOW,17,0,0.0
1339,193,2026-04-17 21:50:22.444489,1309.95,debit_card,bank_limit_exceeded,21,4,318.6,1,3,0,1,0.247,0,HUMAN_REVIEW,35,0,0.0
1340,71,2026-04-17 22:41:56.183237,2622.12,upi,risk_declined,22,4,98.3,1,1,0,2,0.093,1,HUMAN_REVIEW,93,1,2281.12
1341,233,2026-04-17 23:33:29.921984,1120.43,debit_card,card_blocked,23,4,189.5,4,2,0,2,0.246,0,NO_CONTACT,0,0,0.0
1342,233,2026-04-18 00:25:03.660732,10738.94,upi,temporary_network_issue,0,5,189.5,4,2,0,3,0.748,0,LINK_AFTER_2H,112,0,0.0
1343,233,2026-04-18 01:16:37.399480,508.31,wallet,insufficient_funds,1,5,189.5,4,2,0,1,0.536,0,LINK_NOW,13,1,484.05
1344,193,2026-04-18 02:08:11.138228,12714.08,upi,insufficient_funds,2,5,318.6,1,3,0,0,0.265,0,LINK_NEXT_MORNING,510,0,0.0
1345,233,2026-04-18 02:59:44.876975,7551.96,debit_card,card_blocked,2,5,189.5,4,2,0,2,0.269,0,NO_CONTACT,0,0,0.0
